,ID,timestamp,x,y,vx,vy,rgb_conf,lidar_conf,t_index,YOLO_cls,rgb_LLR,lidar_LLR,L,T,R,B,X_LiDAR,Y_LiDAR,Z_LiDAR,l,w,h,rot
0,0,750.000,11.670,2.120,0.000,0.000,0.899,0.959,0,0,4.173,2.087,337.000,213.000,410.000,409.000,11.670,2.120,-1.240,0.800,0.590,1.610,-0.084
1,2,750.000,26.950,-1.190,0.000,0.000,0.670,0.133,0,0,0.780,-1.069,669.000,194.000,696.000,286.000,26.950,-1.190,-1.250,0.950,0.510,1.880,2.807
2,3,750.000,25.310,-4.980,0.000,0.000,0.656,0.875,0,0,1.190,2.451,872.000,201.000,900.000,278.000,25.310,-4.980,-1.140,0.740,0.640,1.560,-0.667
3,0,751.000,11.681,2.122,0.007,0.003,0.870,NaN,1,0,3.848,-1.327,346.000,212.000,414.000,407.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,2,751.000,26.953,-1.236,0.002,-0.013,0.661,NaN,1,0,1.803,-1.322,669.000,194.000,696.000,286.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5,3,751.000,25.301,-5.036,-0.000,-0.020,0.625,NaN,1,0,1.305,-1.310,872.000,201.000,900.000,276.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6,0,752.000,11.767,2.088,0.042,-0.018,0.663,0.989,2,0,1.932,2.087,363.000,210.000,424.000,399.000,11.790,2.060,-1.210,0.830,0.570,1.680,-0.340
7,2,752.000,26.998,-1.220,0.017,0.007,0.697,0.151,2,0,1.111,-1.011,670.000,194.000,697.000,286.000,27.030,-1.170,-1.200,0.930,0.580,1.830,0.437
8,3,752.000,25.261,-5.009,-0.013,0.007,0.688,0.560,2,0,1.488,0.304,870.000,201.000,900.000,280.000,25.250,-4.970,-1.230,0.680,0.680,1.530,-0.502
9,19,752.000,27.070,-0.470,0.000,0.000,0.794,0.041,2,0,1.992,-1.479,632.000,201.000,660.000,287.000,27.070,-0.470,-1.250,0.900,0.610,1.820,1.501
10,0,753.000,11.923,1.979,0.084,-0.058,0.796,0.995,3,0,3.937,2.087,370.000,207.000,432.000,399.000,11.960,1.950,-1.220,0.740,0.580,1.590,-0.198
11,2,753.000,27.020,-1.190,0.023,0.014,0.735,0.041,3,0,1.520,-1.514,669.000,194.000,697.000,286.000,27.010,-1.180,-1.190,0.840,0.450,1.840,0.670
12,3,753.000,25.287,-4.990,-0.000,0.012,0.670,0.717,3,0,1.273,0.967,872.000,200.000,901.000,279.000,25.300,-4.980,-1.170,0.720,0.620,1.660,-0.101
13,19,753.000,27.074,-0.502,-0.005,-0.014,0.801,NaN,3,0,4.010,-1.293,632.000,202.000,660.000,287.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14,0,754.000,12.001,1.915,0.082,-0.061,0.789,NaN,4,0,3.429,-1.327,377.000,208.000,438.000,401.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN
